Name,SMILES,Catalog ID,PlateID,Well,MW (desalted),ClogP,HBD,TPSA,RotBonds
,Cc1cc(N2CCCC(NC(=O)N3CCC(Cc4cccnc4)CC3)C2)n(C)n1,Z1897999501,1186474-R-092,E08,396.529,2.553,1,66.290,4
,CN1C[C@@H](NC(=O)c2cncc(-n3ccnn3)c2)[C@H](c2cncn2C)C1,Z2763717936,1186474-R-092,E09,352.394,-0.074,1,93.760,4
,CC(=O)N1CCN(CCNS(=O)(=O)c2ccc(F)cc2F)CC1,Z414678454,1186474-R-092,E10,347.381,1.498,1,69.720,4
,NCc1ccc(C(=O)N2CCC(O)(C(F)(F)F)C2)cc1,Z2242862688,1186474-R-092,E11,288.266,0.175,2,66.560,3
,CN(C)c1ccc(C(=O)N2CCOc3ccccc3C2CO)cn1,Z2963774125,1186474-R-092,F02,327.378,1.831,1,65.900,3
,O=C(NCc1ccc2occc2c1)NCC1CCCC(F)C1,Z2602668915,1186474-R-092,F03,304.359,3.823,2,54.270,4
,CO[C@@H]1CN(C(=O)Cc2ccc[nH]2)C[C@H]1c1c[nH]nn1,Z2392563943,1186474-R-092,F04,275.306,-0.989,2,86.900,4
,O=C(CNC(=O)c1ccc2c(c1)OCO2)NCCc1cc(F)c(F)c(F)c1,Z1628034410,1186474-R-092,F05,380.318,2.578,2,76.660,6
,COc1cccc2c1CCC2(N)C(=O)N(C)Cc1ccccn1,Z3104093908,1186474-R-092,F06,311.378,1.043,1,68.450,4
,CC1(C)CN(C(=O)[C@]23CNC[C@H]2CCOC3)CCN1,Z3104914562,1186474-R-092,F07,267.367,1.568,2,53.600,1
,N#Cc1ccccc1OCCN1CCN(C(=O)N2CCOCC2)CC1,Z785301120,1186474-R-092,F08,344.408,2.710,0,69.040,4
,CCC(=O)C1CCCCN1C(=O)C1CCOc2ccccc21,Z1551663340,1186474-R-092,F09,301.380,2.628,0,46.610,3
,CCn1nc2c(cc1=O)CN(CCCS(N)(=O)=O)CC2,Z1272704633,1186474-R-092,F10,300.377,-1.132,1,96.070,5
,COc1ccc(CNC(=O)N2CCC(n3ccnc3)CC2)cc1O,Z1117229197,1186474-R-092,F11,330.382,0.315,2,79.620,4
,CN(Cc1cc(-c2ccccc2)[nH]n1)C(=O)c1coc(C2CC2)n1,Z2965870962,1186474-R-092,G02,322.361,1.780,1,75.020,5
,O=C(O)CC1CN(C(=O)CCc2cccnc2)CCO1,Z1274798163,1186474-R-092,G03,278.304,-0.462,1,79.730,5
,O=c1cc(CN2CCOC(c3ccccc3Cl)C2)[nH]c2ccnn12,Z1159213023,1186474-R-092,G04,344.795,1.238,1,59.390,3
,CC(C)n1ccc(C(=O)N[C@@H]2Cc3ccccc3[C@H]2N)n1,Z3136997619,1186474-R-092,G05,284.356,1.395,2,72.940,3
,CC1(CC(F)(F)F)CN(C(=O)N[C@@H]2Cc3ccccc3[C@H]2N)C1,Z3046636787,1186474-R-092,G06,327.345,2.308,2,58.360,3
,O=C1CCCN1CCNC(=O)N1Cc2cccnc2N2CCC[C@@H]2C1,Z2974786198,1186474-R-092,G07,343.423,0.834,1,68.780,3
,O=C(NC[C@@]12CNC[C@]1(C(F)(F)F)C2)c1ccc(CO)cc1,Z3140261683,1186474-R-092,G08,314.303,0.230,3,61.360,5
,Cc1ncsc1C(=O)Nc1ccc(C(=O)NCCC(=O)O)cc1,Z1444898565,1186474-R-092,G09,333.362,0.564,3,108.390,6
,O=C(NCc1ccn(C2CCCC2)n1)c1ccnc(C(=O)O)c1,Z2489463418,1186474-R-092,G10,314.339,1.984,2,97.110,5
,Cc1nc(C)n(CC2CCCN(C(=O)COCc3ccnn3C)C2)n1,Z2033104451,1186474-R-092,G11,346.427,-0.636,0,78.070,6
,COc1ccc([C@@H](C)NC(=O)N2CCC=C(C)C2)c(OC)c1,Z3140024172,1186474-R-092,H02,304.384,2.941,1,50.800,4
,Nc1nc(CN2CCN(C(=O)c3cc4ccccc4c(=O)[nH]3)CC2)nc2ccccc12,Z226657002,1186474-R-092,H03,414.460,1.135,2,104.450,3
,Cc1nccn1-c1ccc(NC(=O)c2c(O)cc(F)cc2F)cc1F,Z942837336,1186474-R-092,H04,347.291,3.951,2,67.150,3
,CCc1ccc(C(=O)N2CCN(C(=O)c3cn(C)nc3-c3ccco3)CC2)cc1,Z2621301369,1186474-R-092,H05,392.451,2.853,0,71.580,4
,CC(C)c1ccc(-c2noc([C@]34CNC[C@H]3CCOC4)n2)cc1,Z2997856319,1186474-R-092,H06,313.394,1.966,1,60.180,3
,Cc1nccc(NCC2(C(N)=O)CCOCC2)n1,Z1270107181,1186474-R-092,H07,250.297,-0.403,2,90.130,4
,COc1cccc2c(C(=O)N3C[C@@H]4CC[C@]4(N)C3)coc12,Z3141419433,1186474-R-092,H08,286.326,1.929,1,68.700,2
,CCN(CC1CN(Cc2c(C)noc2C)CCO1)c1cccnn1,Z1268926822,1186474-R-092,H09,331.413,1.198,0,67.520,6
,Cn1ncc2c(=O)[nH]c(Nc3cccc(Nc4ccccc4)c3)nc21,Z1576499988,1186474-R-092,H10,332.359,2.880,3,83.340,4
,CCn1cc(S(=O)(=O)N[C@@H]2Cc3ccccc3[C@H]2N)cn1,Z2996036788,1186474-R-092,H11,306.383,1.299,2,90.010,3
,CC(=O)N1CCOC(C(=O)N2CCOc3c(Cl)cccc32)C1,Z2957376214,1186474-R-093,A02,324.759,1.400,0,59.080,1
,COCCN(Cc1ccc2c(c1)OCO2)C(=O)c1nc(C)co1,Z3016325271,1186474-R-093,A03,318.325,1.407,0,74.030,6
,COc1cc(N2CCN(Cc3ccc(C(=O)O)c(Cl)c3)CC2)ccc1F,Z2483103579,1186474-R-093,A04,378.825,1.676,1,53.010,5
,CC(=O)Nc1nc(C(=O)N2CCC(C)C3(CCC3)C2)cs1,Z1577212241,1186474-R-093,A05,307.411,1.841,1,62.300,2
,CCc1cnccc1C(=O)NC[C@@H]1CC(=O)N(CC)[C@H]1c1nccn1C,Z2061898691,1186474-R-093,A06,355.434,0.327,1,80.120,6
,CO[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)c2ccc(C3CC3)cc2)C1,Z2638924239,1186474-R-093,A07,342.432,2.034,0,49.850,4
,Cc1cc(C2CCCN(C(=O)CCCc3ccc(Cl)cc3)C2)n[nH]1,Z1269733635,1186474-R-093,A08,345.866,2.866,1,48.990,5
,O=C(CC(F)(F)F)N1CCCC(S(=O)(=O)N2CCc3ccccc32)C1,Z1625922896,1186474-R-093,A09,376.394,2.105,0,57.690,3
,Cc1nc(-c2ccccc2NC(=O)N2CCC(O)CC2)no1,Z595501484,1186474-R-093,A10,302.328,-0.257,2,91.490,2
,CCn1ccnc1CN1CCCN(C(=O)Nc2cnns2)CC1,Z2950957254,1186474-R-093,A11,335.428,0.073,1,79.180,4
,c1cnc(-n2cccn2)c(-c2noc(C3CC3C3CCCCC3)n2)c1,Z1683930663,1186474-R-093,B02,335.403,3.878,0,69.630,4
,Cc1cc(O)nc(C(=O)N[C@@H]2CN(C)C[C@H]2c2cncn2C)c1,Z2763715999,1186474-R-093,B03,315.370,0.890,2,83.280,3
,CN(C)C(=O)[C@H]1CC[C@@H](C2CCN(c3cnc(C#N)cn3)CC2)O1,Z2762005119,1186474-R-093,B04,329.397,0.153,0,82.350,3
,CC(C)CC1CN(C)CCN1C(=O)c1ccc2[nH]ncc2c1,Z2963411484,1186474-R-093,B05,300.399,3.151,1,52.230,3
,Cc1ccc(C(=O)N2CCOCC2)cc1NC(=O)c1cnc(C(F)(F)F)nc1,Z1743290197,1186474-R-093,B06,394.348,0.541,1,84.420,4
,COc1ccc(C(NC(=O)c2c(C)cnn2C)C2CCC2)cc1,Z2962763051,1186474-R-093,B07,313.394,2.528,1,56.150,5
,CSc1ccc(CNC(=O)N2CCCCC2c2nc3ccccc3s2)cc1,Z814289194,1186474-R-093,B08,397.557,4.624,1,45.230,4
,COCc1ccc(C(=O)N2CCCC(S(=O)(=O)Nc3ccccc3)C2)o1,Z1638222074,1186474-R-093,B09,378.443,1.446,1,88.850,5
,Cc1nc(C)c(C(=O)NCCOc2ccc(C(=O)O)cc2)s1,Z1609556872,1186474-R-093,B10,320.364,2.582,2,88.520,6
,Cc1ncsc1CN1CCCc2c(C(=O)O)cccc21.I,Z3279436743,1186474-R-093,B11,288.365,3.470,1,53.430,3
,COc1cc(C(=O)O)ccc1CCNC(=O)C1CCc2ncncc2C1,Z2460760445,1186474-R-093,C02,355.388,0.987,2,101.410,6
,CN1CCOC(CNC(=O)c2cccc(OC3CCCC3)c2)C1,Z1158412834,1186474-R-093,C03,318.411,2.816,1,50.800,5
,CCCC(=O)NCC1CCN(Cc2ccccc2)CC1,Z828811058,1186474-R-093,C04,274.401,2.445,1,32.340,6
,CN(C)C(=O)C1CCN(C(=O)c2cnccc2Oc2ccccc2)CC1,Z2002362843,1186474-R-093,C05,353.415,0.672,0,62.740,4
,COc1cc(CNC(=O)c2c(C)c(C)n[nH]c2=O)c2ccccc2n1,Z1265532828,1186474-R-093,C06,338.361,1.091,2,92.680,4
,O=C(O)c1nc(-c2ccccc2)oc1CN1CCCC1c1ccco1,Z2482982306,1186474-R-093,C07,338.357,3.375,1,79.710,5
,CCC(=O)NCC(=O)N1CCOCC1c1c(C)nn(-c2cccc(OC)c2)c1C,Z1625831679,1186474-R-093,C08,400.471,1.660,1,85.690,6
,COc1cccc(C(=O)N2CCOC(c3noc(-c4ccccc4)n3)C2)c1,Z1626825917,1186474-R-093,C09,365.383,2.000,0,77.690,4
,CC(C(=O)N1CCOCC1CC(=O)O)n1cncn1,Z1404668096,1186474-R-093,C10,268.269,-0.601,1,97.550,4
,CN(C)CCN1CCC(NC(=O)NCC2CCN(c3ccncc3)CC2)CC1,Z1580397129,1186474-R-093,C11,388.550,1.213,2,63.740,7
,c1ccc(CN2CCC(NC3CC[C@@H]4CCC[C@H]34)CC2)nc1,Z2832191639,1186474-R-093,D02,299.454,2.176,1,28.160,4
,O=C(Nc1cccc(-c2nnc[nH]2)c1)c1ccccn1,Z1203075644,1186474-R-093,D03,265.270,1.394,2,83.560,3
,Cc1nc(-c2cccc(NC(=O)c3ccc4[nH]nnc4c3)c2)[nH]c1C,Z827263870,1186474-R-093,D04,332.359,2.843,3,99.350,3
,CCn1c([C@@H]2C[C@H](OC)CN2c2ncc(F)cn2)n[nH]c1=O,Z2052753859,1186474-R-093,D05,308.311,0.035,1,82.950,4
,Cc1cc(NC(=O)c2cccc(CN3C(=O)CNC3=O)c2)cn2ccnc12,Z2231571077,1186474-R-093,D06,363.370,1.611,2,95.810,4
,CCOCC(O)CN1CCN(C(=O)c2cnc3onc(C)c3c2)CC1,Z1143014447,1186474-R-093,D07,348.397,0.182,1,91.930,6
,COc1cccc(-n2nc(C)c(C3COCCN3C(=O)c3cc(C)nn3C)c2C)c1,Z1625831651,1186474-R-093,D08,409.481,2.104,0,74.410,4
,Cc1nc(C)c(C(=O)N2CCCC(S(=O)(=O)Nc3ccccc3)C2)o1,Z1638234564,1186474-R-093,D09,363.431,1.085,1,92.510,3
,O=C(O)c1ccc(CNS(=O)(=O)c2cncc(F)c2)o1,Z1365519777,1186474-R-093,D10,300.263,1.446,2,109.500,4
,CCc1ncc(NC(=O)C2CC2(C)C)cn1,Z1499096563,1186474-R-093,D11,219.283,2.735,1,54.880,3
,Cc1cc(C2CCCN2CCOc2ccc(C(=O)O)cc2Cl)on1,Z2482912746,1186474-R-093,E02,350.797,1.026,1,75.800,6
,COc1cccc(C(C(=O)O)N2CCC(Oc3ccccc3Cl)C2)c1,Z2790693971,1186474-R-093,E03,361.819,2.401,1,59.000,6
,Cc1cc(C(=O)NCC2CCN(Cc3nc(C)c(C)o3)CC2)n(C)n1,Z1176082569,1186474-R-093,E04,345.439,0.301,1,76.190,5
,Cc1ccc(C(=O)NCc2cccc(N3CCOCC3)n2)cn1,Z1726972753,1186474-R-093,E05,312.366,1.083,1,67.350,4
,Cc1nc2ccc(C(=O)Nc3cccc4c3CNC4=O)cc2n1C,Z2098963795,1186474-R-093,E06,320.345,1.629,2,76.020,2
,Cc1cc(C2CCCN(C(C)C(=O)Nc3ccnn3C(C)C)C2)n[nH]1,Z1269668904,1186474-R-093,E07,344.455,1.871,2,78.840,5
,Cc1nc(C)c(C(=O)N2CCOCC2c2c(C)nn(-c3ccccc3)c2C)o1,Z1625823500,1186474-R-093,E08,380.440,1.869,0,73.390,3
,CC(=O)Nc1c[nH]nc1C1CCCN(C(=O)c2cccc(OCC(C)C)c2)C1,Z1625845949,1186474-R-093,E09,384.472,1.805,2,87.320,6
,CN1CCN(c2nc(N)c3cnn(C)c3n2)CC1,Z1787481966,1186474-R-093,E10,247.300,0.283,1,76.100,1
,Cn1cc(O[C@@H]2CCC[C@@H]2NC(=O)Nc2cnc3ccccn23)cn1,Z2952731276,1186474-R-093,E11,340.380,2.540,2,85.480,4
,CC1=CCN(C(C)C(=O)NCc2ccc(C(=O)O)cc2)CC1,Z2483010014,1186474-R-093,F02,302.368,0.549,2,69.640,5
,CN1C2CCC1CN(C(=O)C(Cc1ccccc1)NC(N)=O)CC2,Z1303172258,1186474-R-093,F03,330.425,0.801,2,78.670,4
,CC(=O)N1CC(OCC(=O)N2CCC(c3ccnn3C)CC2)C1,Z2401038221,1186474-R-093,F04,320.387,-0.369,0,67.670,4
,Cc1nc(N2CCOCC2)ccc1NC(=O)N1C[C@@H]2CN(C)C[C@@H]2C1,Z2949741263,1186474-R-093,F05,345.439,0.604,1,60.940,2
,O=C(c1ccc2nc[nH]c2n1)N1CCC(F)(c2cccc(Cl)c2)CC1,Z1988411011,1186474-R-093,F06,358.797,2.848,1,61.880,2
,Cc1nc(CN2CCc3c(nc(C4CC4)n3C)C2)nc2ccccc12,Z1142743274,1186474-R-093,F07,333.430,1.786,0,46.840,3
,COc1cccc(C(=O)NC2CCCc3cn(CC(=O)N(C)C)nc32)c1,Z1629654720,1186474-R-093,F08,356.419,1.425,1,76.460,5
,I.c1ccc(CNC2=NCC(C3CCCC3)N2)cc1,Z3210132470,1186474-R-093,F09,243.347,3.276,2,36.420,3
,COc1cc(OC)cc(N2CCC(NC(=O)c3cccc(F)c3)C2)c1,Z1334433732,1186474-R-093,F10,344.380,3.126,1,50.800,5
,Cc1ccc(F)c2oc(C(=O)NCc3nnc(C4CCOC4)[nH]3)cc12,Z2982066640,1186474-R-093,F11,344.340,0.856,2,93.040,4
,CC(C)(C)n1cnc(C(=O)NCc2c(C(=O)O)sc3ccccc23)n1,Z2460743427,1186474-R-093,G02,358.415,2.776,2,97.110,5
,CC1CN(C(=O)Cc2ccc(C(=O)O)cc2)C(c2ccccc2)CO1,Z2256273903,1186474-R-093,G03,339.385,3.065,1,66.840,4
,Cn1cc(N2CC(C(=O)N3CC(O)(CO)C3)CCC2=O)cn1,Z2960065279,1186474-R-093,G04,308.333,-0.040,2,98.900,3
,O=C1CCN(C(=O)[C@@H]2C[C@H]2c2ccsc2)CCN1,Z2703646164,1186474-R-093,G05,264.343,0.408,1,49.410,2
,COc1ccc2ccccc2c1CCNC(=O)C1CCCS1(=O)=O,Z2961795458,1186474-R-093,G06,347.429,1.674,1,72.470,5
,O=C(NC(Cc1ccccc1Cl)c1ccccc1)N1CCCC(O)C1,Z915212780,1186474-R-093,G07,358.862,3.787,2,52.570,4
,COc1cccc(-n2nc(C)c(C3COCCN3C(=O)c3cn(C)nc3C)c2C)c1,Z1625831368,1186474-R-093,G08,409.481,2.104,0,74.410,4
,O=C(NCc1ncccc1F)N1CCC(N2CCCNC2=O)CC1,Z1503375756,1186474-R-093,G09,335.377,-0.551,2,77.570,3
,O=C(c1ccc(O)cc1O)N1CCC(Cc2cccnc2)CC1,Z1633682532,1186474-R-093,G10,312.363,1.609,2,73.660,3
,Cc1nnsc1C(=O)NC(C(=O)O)c1ccc2c(c1)CCO2,Z2296018453,1186474-R-093,G11,319.336,0.872,2,101.410,4
,Cc1noc(C(C)N(C)Cc2csc(-c3cccc(C(=O)O)c3)n2)n1,Z2506419648,1186474-R-093,H02,358.415,2.165,1,92.350,6
,CCc1ncsc1C(=O)Nc1ccc(OC)c(-n2nnnc2C)c1,Z1493219640,1186474-R-093,H03,344.392,1.623,1,94.820,5
,CCNc1nc(C(=O)N2CCN(C(C)CC)CC2)cs1,Z2333083183,1186474-R-093,H04,296.432,2.415,1,48.470,5
,CC(=O)N1CCOC(C(=O)N2CCOc3c(F)ccc(F)c32)C1,Z2999697172,1186474-R-093,H05,326.295,1.022,0,59.080,1
,Cc1cc(C(=O)N2CCc3nc[nH]c3C2c2cccnc2)ns1,Z3052902699,1186474-R-093,H06,325.388,0.440,1,74.770,2
,Cc1cc(C2CCCN(C(=O)CC3OCCc4ccccc43)C2)n[nH]1,Z1269731076,1186474-R-093,H07,339.431,1.818,1,58.220,3
,COCc1nc(C2COCCN2C(=O)c2ccc3ccccc3c2)no1,Z1626863657,1186474-R-093,H08,353.372,1.088,0,77.690,4
,Cc1nccc(CNC(=O)N2CCN(c3cccc(O)c3)CC2)n1,Z749318308,1186474-R-093,H09,327.381,0.745,2,81.590,3
,CO[C@@H]1COC[C@H]1NC(=O)Nc1cccc(Oc2ccccc2)n1,Z2956975484,1186474-R-093,H10,329.350,2.972,2,81.710,5
,Cc1noc(C2CCN(C(=O)NCC(c3cccc(F)c3)N(C)C)CC2)n1,Z953909058,1186474-R-093,H11,375.440,1.788,1,74.500,5
,Cc1nc(C)n(CC2CN(CCCOc3ccccc3C)CCO2)n1,Z1139493049,1186474-R-094,A02,344.451,2.497,0,52.410,7
,Cc1noc(C)c1C(C)C(=O)Nc1cccc(CN2CCSCC2)c1,Z982528360,1186474-R-094,A03,359.486,1.907,1,58.370,5
,COc1cccc(-n2nc(C)c(C3COCCN3c3ccc(C#N)nn3)c2C)c1,Z1626128208,1186474-R-094,A04,390.438,1.508,0,89.090,4
,CCN(CC1CN(Cc2sc(C)nc2C)CCO1)c1cccnn1,Z1268927024,1186474-R-094,A05,347.478,2.073,0,54.380,6
,CO[C@@H]1C[C@H](c2nnc(C)o2)N(Cc2nc3ccccc3o2)C1,Z1755378450,1186474-R-094,A06,314.339,-0.181,0,77.420,4
,Cc1nc(CN2C[C@@H](F)C[C@H]2CN(C)C(=O)C(C)(C)CN)cs1,Z2439723171,1186474-R-094,A07,342.475,1.709,1,62.460,6
,Cc1nc(-c2cnn(C)c2)sc1C(=O)N1CCOCC1(C)C1CC1,Z2966016699,1186474-R-094,A08,346.447,1.681,0,60.250,3
,Cc1c[nH]c(=O)c(CNC(=O)[C@]23CCC[C@H]2NCC3)c1,Z3139034157,1186474-R-094,A09,275.346,-0.414,3,70.230,3
,CN1CCN(C(=O)C2NCCOc3ccccc32)CCC1=O,Z3132468752,1186474-R-094,A10,303.356,1.242,1,61.880,1
,COCC1(C(=O)O)CCCN1S(=O)(=O)c1c(OC)cccc1OC,Z2389859563,1186474-R-094,A11,359.395,0.959,1,102.370,6
,Cc1c(C(=O)N2CCC(c3nnc[nH]3)CC2)cccc1-c1ccccn1,Z1515769951,1186474-R-094,B02,347.414,0.819,1,74.770,3
,COc1ccc(CNS(=O)(=O)C2CCCN(C(=O)C3CCCC3)C2)cn1,Z1638236825,1186474-R-094,B03,381.490,1.641,1,88.600,5
,CCn1ccnc1CNC(=O)C1CCc2[nH]c(C)nc2C1,Z2640895884,1186474-R-094,B04,287.360,-0.497,2,75.600,4
,CC(C)c1n[nH]c(C2CN(C(=O)C(C)N3CCCCCC3)CCO2)n1,Z1269011905,1186474-R-094,B05,349.471,2.401,1,74.350,4
,CC1(C)Cc2cccc(OCC(=O)N3CCOCC3c3ncon3)c2O1,Z1558489067,1186474-R-094,B06,359.376,1.544,0,86.920,4
,CCN1CCO[C@@H](CNC(=O)Cn2ccnc2C)[C@@H]1c1cncn1C,Z2382791950,1186474-R-094,B07,346.427,-0.408,1,77.210,6
,O=C(c1n[nH]cc1F)N1CCC(c2ccccc2)(N2CCCC2)CC1,Z2964136705,1186474-R-094,B08,342.411,1.953,1,52.230,3
,Cn1ccnc1[C@@H]1CN(C(=O)c2cncc(-c3ccccc3)c2)C[C@H]1N,Z3042541712,1186474-R-094,B09,347.414,0.217,1,77.040,3
,Cn1nc(C2CC2)cc1CNC(=O)C1CNCC12CCCCC2,Z3136403950,1186474-R-094,B10,316.441,2.350,2,58.950,4
,Cc1ccc2[nH]c(C3CCCN3C(=O)NC(C)Cc3cccs3)nc2c1,Z953932048,1186474-R-094,B11,368.496,3.714,2,61.020,4
,Cc1nc(CN2CCCC(NCc3ccc(Cl)s3)C2)no1,Z1139335762,1186474-R-094,C02,326.845,2.452,1,54.190,5
,Cc1nn(Cc2ccccc2)c(C)c1C1COCCN1C(=O)C1CCC1,Z1625829256,1186474-R-094,C03,353.458,2.169,0,47.360,4
,CCc1n[nH]c(C2CN(Cc3ccc4c(c3)CCC4)CCO2)n1,Z1268950329,1186474-R-094,C04,312.409,2.835,1,54.040,4
,CC(C)(C)c1ccc(C(=O)NCCC(=O)N2CCN(Cc3ccc4c(c3)CCO4)CC2)cc1,Z102666754,1186474-R-094,C05,449.585,4.924,1,61.880,7
,Cc1nc(C)n(C2CN(C(=O)c3ccc4[nH]c(C(F)F)nc4c3)C2)n1,Z2410010242,1186474-R-094,C06,346.335,0.449,1,79.700,3
,CN(C[C@H]1OCC[C@H]1c1ncn[nH]1)C(=O)c1ncc2ccccn12,Z2764114182,1186474-R-094,C07,326.353,-0.007,1,88.410,4
,COc1cc(Cc2noc(C3(Cc4ccc(F)cc4)CC3)n2)ccc1S(C)(=O)=O,Z2158193808,1186474-R-094,C08,416.466,2.638,0,82.290,7
,Cc1ccoc1C(=O)NC[C@@]12CNC[C@]1(C(F)(F)F)C2,Z3140286763,1186474-R-094,C09,288.266,0.603,2,54.270,4
,CC1CN(C(=O)CCCN)C(c2ccccc2)CO1,Z2242899810,1186474-R-094,C10,262.347,1.463,1,55.560,4
,Cn1cnc([C@@H]2CN(C(=O)NCC3(CC4CC4)CC3)C[C@H]2N)c1,Z3046169121,1186474-R-094,C11,317.429,0.791,2,76.180,5
,O=C(CNCc1cccs1)Nc1ccc(F)cc1,Z52965658,1186474-R-094,D02,264.319,2.519,2,41.130,5
,Cc1nn(Cc2ccccc2)c(C)c1C1COCCN1C(=O)CCn1cccn1,Z1625829028,1186474-R-094,D03,393.482,2.036,0,65.180,6
,CCN(CC)CC1CCN(C(=O)c2cc(C)ccc2-n2cnnc2)CC1,Z1973789815,1186474-R-094,D04,355.477,1.577,0,54.260,6
,CCC1CN(C(=O)C2CC2)CCC1NC(C)c1cccc(Cl)c1,Z1269254391,1186474-R-094,D05,334.883,2.822,1,32.340,5
,CC(C)C(CNC(=O)N1CCC(O)(C(F)(F)F)CC1)Cc1ccccc1,Z1816373204,1186474-R-094,D06,372.425,2.790,2,52.570,6
,Cc1n[nH]c([C@@H]2CCO[C@@H]2CN(C)C(=O)c2nc(C)[nH]c2C)n1,Z2765303146,1186474-R-094,D07,318.374,-0.547,2,99.790,4
,CCN(CC)CC1CCN(C(=O)Nc2cccc3c2OCC(=O)N3)C1,Z2951909567,1186474-R-094,D08,346.424,0.467,2,73.910,5
,Cn1nc(CNC(=O)[C@]23CCC[C@H]2NCC3)cc1C1CC1,Z3136405510,1186474-R-094,D09,288.388,0.629,2,58.950,4
,CCN1CCO[C@@H](CNC(=O)c2ocnc2C)[C@@H]1c1nccn1C,Z2383067593,1186474-R-094,D10,333.386,-0.573,1,85.420,5
,COc1ccccc1N1CCC(NC(=O)NC2CCCC2CCO)C1,Z1752537174,1186474-R-094,D11,347.452,1.984,3,73.830,6
,Cc1ccc(C2CCCN2S(=O)(=O)NCCCn2cncn2)o1,Z1268645031,1186474-R-094,E02,339.413,2.287,1,93.260,5
,Cc1nc(C2CCCCCN2C(=O)c2cn3ccccc3n2)no1,Z1626887119,1186474-R-094,E03,325.365,1.766,0,76.530,2
,O=C(c1ccc(Cn2cccc2)cc1)N1CCCCC1Cn1cccn1,Z1139314822,1186474-R-094,E04,348.441,2.620,0,43.060,5
,COC(=O)CC1CCCCN1C(=O)c1ccn(C)c(=O)c1,Z728866192,1186474-R-094,E05,292.330,0.393,0,66.920,4
,O=C(c1cnc(Nc2ccccc2)nc1C(F)(F)F)N1CCN(CCO)CC1,Z2477770390,1186474-R-094,E06,395.379,2.424,2,81.590,6
,O=C(c1ccc([N+](=O)[O-])cc1O)N1CCC(Cc2cccnc2)CC1,Z1727523084,1186474-R-094,E07,341.361,2.190,1,96.570,4
,O=C(NCc1ncccc1F)N1CCC(CCc2ccc(F)cc2F)CC1,Z2495891309,1186474-R-094,E08,377.403,3.951,1,45.230,5
,Nc1ccn2ncc(C(=O)N[C@]34CCC[C@H]3OCC4)c2c1,Z3133746217,1186474-R-094,E09,286.329,0.355,2,81.650,2
,Cc1n[nH]cc1C1CCN(C(=O)c2cccnc2C(F)(F)F)CC1,Z2078851563,1186474-R-094,E10,338.328,1.143,1,61.880,3
,Cc1cc(C(=O)N(CCC(=O)O)CC2CCCO2)no1,Z1444599879,1186474-R-094,E11,282.292,0.370,1,92.870,6
,Cc1nn(-c2ccccc2F)c(C)c1C1COCCN1c1ccc(C#N)nn1,Z1626129891,1186474-R-094,F02,378.403,1.561,0,79.860,3
,Cc1cc(C(=O)N2CCCC(S(=O)(=O)Nc3ccccc3)C2)[nH]n1,Z1638240161,1186474-R-094,F03,348.420,1.478,2,95.160,3
,CCc1n[nH]c(C2CN(Cc3cccc(C)c3)CCO2)n1,Z1268950252,1186474-R-094,F04,286.372,2.321,1,54.040,4
,Cl.O=C(CN1CCC[C@H]1C(=O)O)NCc1ccccc1,Z1459931581,1186474-R-094,F05,262.304,0.190,2,69.640,5
,CO[C@@H]1CN(Cc2ccc(Oc3cnccn3)cc2)C[C@H]1c1c[nH]nn1,Z2384099912,1186474-R-094,F06,352.390,0.757,1,89.050,6
,Cc1c(C(=O)N[C@H]2CCO[C@H]2c2ncn[nH]2)ccc(C(F)(F)F)c1F,Z2765644956,1186474-R-094,F07,358.291,1.626,2,79.900,4
,N[C@]12CC[C@H]1CN(C(=O)c1cccc3c1COCC3)C2,Z3141420978,1186474-R-094,F08,272.342,0.698,1,55.560,1
,Cc1nc(C(=O)N2CCc3occc3C2C(=O)O)co1,Z2911448178,1186474-R-094,F09,276.245,0.318,1,96.780,2
,CO[C@H]1C[C@@H](CN(C)C)N(c2cc(NCc3nnn(C)n3)ncn2)C1,Z2764440110,1186474-R-094,F10,347.419,0.069,1,97.120,7
,CC(C)(C)C(=O)N1CCCC(C(=O)NC(C(=O)O)c2ccccc2F)C1,Z1603665696,1186474-R-094,F11,364.411,2.114,2,86.710,5
,COCc1nc(C2CCCCCN2C(=O)Nc2ccncc2)no1,Z1626324519,1186474-R-094,G02,331.370,0.592,1,93.380,4
,CCOC(=O)C(C)NC(=O)c1nccc2ccccc12,Z844460332,1186474-R-094,G03,272.299,2.472,1,68.290,5
,CC1CN(Cc2cccc3c2OCCO3)CCN1Cc1nccn1C,Z1139274960,1186474-R-094,G04,342.435,2.460,0,42.760,4
,O=C(NCCC(=O)N1CCN(Cc2ccc3c(c2)CCO3)CC1)c1ccc(F)cc1F,Z102667464,1186474-R-094,G05,429.460,3.246,1,61.880,6
,O=C(C1CCCc2[nH]nnc21)N1CCCN(Cc2cscn2)CC1,Z2228993844,1186474-R-094,G06,346.450,0.344,1,78.010,3
,Cc1nc(C)c(C(=O)N2C[C@H](C(=O)O)[C@H](c3ccccc3)C2)s1,Z2296077363,1186474-R-094,G07,330.401,1.903,1,70.500,3
,CCCn1ncnc1CN1CCOc2ccccc2C1C(=O)O,Z2996683582,1186474-R-094,G08,316.355,1.465,1,80.480,5
